CTE, steer_value
0.473,-0.104964
0.4809,-0.103816
0.4877,-0.102225
0.4981,-0.113129
0.5017,-0.0965865
0.5041,-0.093975
0.5055,-0.0916942
0.5051,-0.0870794
0.5033,-0.0832305
0.5005,-0.0802172
0.4968,-0.0772994
0.4798,-0.0407521
0.4544,-0.0151124
0.4443,-0.0519834
0.4229,-0.0197188
0.4113,-0.0424407
0.3992,-0.039068
0.3866,-0.035608
0.3598,0.00492088
0.3457,-0.0246876
0.3314,-0.0216887
0.3168,-0.0183849
0.2865,0.0265419
0.2709,-0.00785496
0.2554,-0.00540426
0.2398,-0.00243112
0.2082,0.0434799
0.1923,0.00661038
0.1767,0.00857352
0.1612,0.0110242
0.1304,0.0550282
0.1152,0.0182891
0.1004,0.0198602
0.086,0.0213616
0.0717,0.023603
0.0442,0.061729
0.0309,0.0281935
0.0183,0.0286235
0.0061,0.0297412
-0.0057,0.0307891
-0.0278,0.0606508
-0.0382,0.0329221
-0.0469,0.0301469
-0.0585,0.0394924
-0.1272,0.195651
-0.0862,-0.0884917
-0.0528,-0.0751267
-0.0271,-0.0601663
0.009,-0.0927221
0.0246,-0.0436802
0.0397,-0.0450512
0.0699,-0.0884456
0.0848,-0.0524116
0.0993,-0.0539304
0.1137,-0.0561893
0.1278,-0.0578908
0.1552,-0.0962519
0.1684,-0.062699
0.1811,-0.0636513
0.1934,-0.0647865
0.2167,-0.096625
0.2276,-0.0672159
0.2379,-0.0674973
0.2477,-0.0679439
0.2657,-0.0917881
0.2886,-0.108154
0.3004,-0.0821848
0.305,-0.064807
0.3089,-0.0637197
0.3122,-0.0627802
0.3148,-0.0614661
0.3181,-0.0638091
0.3189,-0.0576362
0.3189,-0.0556162
0.3184,-0.0542665
0.3173,-0.0525596
0.3133,-0.0445395
0.3105,-0.0470812
0.3072,-0.0452432
0.2989,-0.0311707
0.2941,-0.039171
0.2888,-0.0369842
0.2832,-0.0352501
0.277,-0.0326538
0.2637,-0.0124068
0.2564,-0.0262837
0.2489,-0.0244707
0.2412,-0.0226228
0.2249,0.00193494
0.2163,-0.0160077
0.2078,-0.0147778
0.199,-0.0124856
0.1901,-0.0106809
0.172,0.0157057
0.1628,-0.00516232
0.1537,-0.00382778
0.1446,-0.00224074
0.1355,-0.0006537
0.1175,0.024958
0.1085,0.0038026
0.0998,0.00456238
0.0913,0.00553978
0.0828,0.00702218
0.0665,0.0295599
0.0586,0.00972766
0.0511,0.0100257
0.0438,0.0107938
0.0367,0.011527
0.0235,0.0292316
0.0172,0.0129078
0.0114,0.0126568
0.006,0.0125886
-0.004,0.0259476
-0.0085,0.0128449
-0.0125,0.01228
-0.0162,0.0121678
-0.0195,0.0117333
-0.025,0.0182475
-0.0272,0.0102987
-0.029,0.0096026
-0.0304,0.00883676
-0.0321,0.00989074
-0.0324,0.00640806
-0.0319,0.00430086
-0.0535,0.0638704
0.1478,-0.534059
0.5135,-1
0.7219,-0.652109
0.6299,0.122445
0.5466,0.115005
0.4733,0.102539
0.3644,0.211421
0.3335,0.0198601
0.3217,-0.0263095
0.327,-0.0704113
0.3459,-0.108047
0.4079,-0.227688
0.4447,-0.170476
0.482,-0.178243
0.5192,-0.184478
0.5913,-0.285175
0.6254,-0.195172
0.6574,-0.195451
0.6877,-0.196442
0.7164,-0.197408
0.7685,-0.265579
0.7919,-0.197192
0.8127,-0.194255
0.8317,-0.193023
0.8636,-0.231159
0.8765,-0.185434
0.887,-0.181205
0.8954,-0.177368
0.9018,-0.173434
0.9085,-0.17536
0.9087,-0.158982
0.9068,-0.153348
0.8972,-0.132232
0.8894,-0.135416
0.8798,-0.129197
0.8684,-0.122664
0.8403,-0.0755958
0.8236,-0.101468
0.8056,-0.0950466
0.7861,-0.0878583
0.7427,-0.0199419
0.719,-0.0655511
0.6944,-0.0589884
0.6686,-0.0514588
0.614,0.0307834
0.5852,-0.0293389
0.5561,-0.0235063
0.4959,0.06552
0.4648,-0.00253362
0.3726,0.167824
0.3418,0.0181601
0.3123,0.0200224
0.2533,0.104799
0.2241,0.034647
0.1956,0.0378499
0.1675,0.0417405
0.1124,0.119525
0.0855,0.0530113
0.0597,0.0547333
0.01,0.123749
-0.0138,0.0625017
-0.0364,0.0634132
-0.0581,0.0649251
-0.0991,0.120808
-0.1183,0.0691115
-0.1361,0.0686808
-0.1529,0.0690858
-0.1688,0.0695862
-0.1973,0.106372
-0.21,0.0686915
-0.2214,0.0673972
-0.2408,0.0909805
-0.2489,0.0638607
-0.2557,0.0617641
-0.2659,0.072128
-0.2694,0.0558209
-0.2717,0.053192
-0.2729,0.0506238
-0.2722,0.0457042
-0.2702,0.0420729
-0.2673,0.0392946
-0.2586,0.0231323
-0.2528,0.0294433
-0.2462,0.0262723
-0.2305,0.0005567
-0.2214,0.0156347
-0.2117,0.012428
-0.2013,0.00884672
-0.1902,0.00514338
-0.1662,-0.0316147
-0.1533,-0.00583698
-0.1401,-0.00889656
-0.1124,-0.0503399
-0.0979,-0.0195387
-0.0833,-0.0223375
-0.0685,-0.0254236
-0.0534,-0.0288145
-0.0227,-0.0735586
-0.0072,-0.0378818
0.0082,-0.0403151
0.0543,-0.125872
0.0848,-0.0918016
0.1129,-0.0906423
0.1261,-0.0553218
0.1387,-0.0560043
0.1627,-0.0889749
0.1741,-0.059148
0.1849,-0.0595166
0.1952,-0.0600504
0.2144,-0.0858714
0.2233,-0.061416
0.2315,-0.0610786
0.2392,-0.061159
0.2529,-0.0786983
0.259,-0.0605721
0.2644,-0.0597464
0.2692,-0.0590685
0.2771,-0.0682737
0.2802,-0.0566944
0.2827,-0.0556154
0.2846,-0.0544317
0.2868,-0.0555729
0.2871,-0.0508277
0.2868,-0.0492604
0.286,-0.0478584
0.2829,-0.0415103
0.2806,-0.0431291
0.2778,-0.0413783
0.2746,-0.0398102
0.2669,-0.0271049
0.2624,-0.0344001
0.2575,-0.0325355
0.2523,-0.0308711
0.2409,-0.013228
0.2347,-0.0252767
0.2283,-0.0236555
0.2216,-0.0217295
0.2076,-0.00085544
0.2003,-0.0164998
0.1929,-0.0149568
0.1853,-0.0131263
0.1699,0.00925444
0.162,-0.0083053
0.1542,-0.00719748
0.1464,-0.00583716
0.1307,0.0168484
0.1228,-0.00146882
0.1151,-0.00063094
0.1,0.0206875
0.0926,0.00253556
0.0854,0.00328624
0.0716,0.022358
0.0584,0.023145
0.0408,0.0373245
0.0356,0.00692136
0.0309,0.00647854
0.0225,0.017286
0.0187,0.00633372
0.0122,0.0142848
0.0095,0.0051607
0.0071,0.00482176
0.0051,0.00416056
0.002,0.0074787
0.0009,0.00262054
0.0002,0.00173262
-0.0003,0.00131482
-0.0002,-0.00021762
0.0002,-0.00104488
0.0009,-0.00192446
0.0033,-0.00663552
0.0048,-0.00462462
0.0066,-0.00569604
0.0109,-0.0127585
0.0134,-0.00864946
0.0161,-0.00962534
0.0221,-0.0190042
0.0254,-0.0127623
0.0288,-0.0136077
0.0323,-0.0144706
0.0398,-0.0258786
0.0438,-0.0177387
0.0477,-0.0181664
0.056,-0.0307239
0.0602,-0.0211039
0.0644,-0.0218364
0.073,-0.0344462
0.0773,-0.0243386
0.0816,-0.0250885
0.0901,-0.0371759
0.0943,-0.0270509
0.1023,-0.0380411
0.1062,-0.0283688
0.11,-0.028779
0.1172,-0.0386197
0.1207,-0.0298876
0.124,-0.0299581
0.1303,-0.0386318
0.1332,-0.0305526
0.136,-0.0307884
0.1411,-0.0374853
0.1434,-0.0308165
0.1455,-0.0306777
0.1492,-0.035363
0.1523,-0.0343886
0.1535,-0.0298004
0.1555,-0.0321692
0.1561,-0.0287388
0.157,-0.0296533
0.1571,-0.0276507
0.1571,-0.0273982
0.1565,-0.0257786
0.156,-0.0259439
0.1554,-0.0255868
0.1536,-0.0222428
0.1525,-0.0238185
0.1512,-0.0230868
0.1499,-0.0228601
0.1468,-0.0177744
0.1455,-0.0220927
0.149,-0.0348231
0.1587,-0.0521698
0.2055,-0.154009
0.2443,-0.140576
0.2927,-0.173257
0.4164,-0.384963
0.4909,-0.273725
0.573,-0.307234
0.7605,-0.606069
0.5362,0.472844
0.2946,0.558662
0.034,0.652085
0.0123,0.0526474
-0.0008,0.033217
-0.0055,0.0128267
-0.01,0.0131065
-0.0182,0.0238791
-0.0219,0.0131619
-0.0253,0.0129973
-0.0311,0.0200688
-0.0335,0.0119024
-0.0373,0.0161001
-0.0386,0.0100143
-0.0395,0.0091613
-0.0403,0.00904832
-0.0402,0.00675838
-0.0397,0.00566118
-0.0377,0.00152488
-0.0362,0.00252578
-0.0323,-0.00421438
-0.0298,-0.00111538
-0.0271,-0.00209126
-0.0208,-0.01228
-0.0172,-0.00609032
-0.0134,-0.00725804
-0.0052,-0.0197981
-0.0007,-0.0112404
0.0086,-0.0249823
0.0135,-0.0147269
0.0185,-0.0158514
0.0289,-0.0313002
0.0342,-0.019347
0.045,-0.035118
0.0504,-0.0224248
0.0611,-0.0376733
0.0664,-0.0249627
0.0768,-0.0396539
0.0819,-0.0271609
0.0869,-0.0277804
0.0966,-0.0413395
0.1013,-0.0295342
0.1103,-0.0419613
0.1146,-0.0308437
0.1188,-0.0313237
0.1271,-0.0431237
0.1312,-0.0332338
0.1352,-0.0336789
0.1419,-0.0416649
0.145,-0.0331155
0.1502,-0.0393249
0.1525,-0.0324035
0.1546,-0.0322647
0.1583,-0.03695
0.1598,-0.0316566
0.1623,-0.0346176
0.1633,-0.0310045
0.164,-0.0303691
0.165,-0.031301
0.1652,-0.0293159
0.1652,-0.0288109
0.1647,-0.0274612
0.1642,-0.027374
0.1629,-0.0251273
0.1638,-0.0308392
0.1694,-0.0436834
0.2153,-0.153446
0.2105,-0.0245912
0.2054,-0.0229443
0.2475,-0.149467
0.2715,-0.10795
0.2944,-0.109166
0.3376,-0.167957
0.3774,-0.166314
0.4121,-0.159488
0.4272,-0.112631
0.4409,-0.111485
0.4649,-0.141679
0.4751,-0.108612
0.484,-0.106882
0.4981,-0.122471
0.5034,-0.101175
0.5101,-0.105879
0.5116,-0.0930105
0.5118,-0.0897629
0.5089,-0.0814297
0.5058,-0.080384
0.4964,-0.0628372
0.4901,-0.0695659
0.4829,-0.0660378
0.4558,-0.011064
0.445,-0.050338
0.4219,-0.0152519
0.4095,-0.0401068
0.3833,-0.00069252
0.3694,-0.0293259
0.3553,-0.0263618
0.3257,0.0179379
0.3103,-0.0152313
0.2795,0.0290252
0.2638,-0.00636422
0.2482,-0.00389608
0.2168,0.0414751
0.2023,0.00133138
0.1938,-0.0123362
0.1934,-0.032719
0.2017,-0.056134
0.2153,-0.0718883
0.2462,-0.12096
0.261,-0.0828884
0.2881,-0.118672
0.3006,-0.0839871
0.3121,-0.0834677
0.3331,-0.111118
0.3426,-0.0837369
0.3587,-0.10321
0.3655,-0.0809132
0.3714,-0.0796697
0.3807,-0.0898766
0.3869,-0.0831304
0.3895,-0.0744938
0.3868,-0.0606404
0.3842,-0.0604395
0.3769,-0.0472989
0.3721,-0.0527742
0.3667,-0.0503175
0.3539,-0.0294002
0.3466,-0.0420145
0.3305,-0.0169867
0.3217,-0.0338845
0.3126,-0.0315399
0.293,-0.0016092
0.2826,-0.0230254
0.2721,-0.0209417
0.25,0.0122025
0.2386,-0.0128268
0.2271,-0.0105687
0.2037,0.0235597
0.1918,-0.00340242
0.1685,0.0294461
0.1569,0.00192664
0.1455,0.0034098
0.1315,0.0124164
0.1552,-0.0869094
0.1371,0.0217923
0.1843,-0.151322
0.2119,-0.106645
0.2385,-0.108759
0.2895,-0.179264
0.3137,-0.115814
0.3366,-0.116526
0.3796,-0.174777
0.3995,-0.11992
0.418,-0.119612
0.4516,-0.163599
0.4667,-0.11952
0.4803,-0.118104
0.5037,-0.14693
0.5136,-0.114569
0.522,-0.112247
0.5291,-0.110203
0.5397,-0.120889
0.5452,-0.10897
0.5938,-0.226274
0.6698,-0.308713
0.7335,-0.288765
0.7944,-0.292316
0.9076,-0.444115
1.0089,-0.431735
1.094,-0.405671
1.1299,-0.287702
1.1885,-0.355239
1.212,-0.27071
1.2466,-0.304772
1.2583,-0.24899
1.266,-0.240233
1.271,-0.234287
1.2684,-0.214644
1.253,-0.179638
1.2404,-0.184511
1.2249,-0.174485
1.1851,-0.106186
1.161,-0.141626
1.106,-0.0540114
1.0749,-0.108935
1.0422,-0.0991922
0.9705,0.0117873
0.9369,-0.0785554
0.9231,-0.126144
0.9409,-0.209038
0.9741,-0.253713
1.0332,-0.329418
1.0587,-0.249025
1.0995,-0.294773
1.1152,-0.234133
1.1368,-0.252798
1.143,-0.214994
1.1463,-0.208247
1.1444,-0.194786
1.1393,-0.185816
1.1316,-0.177909
1.1085,-0.134995
1.0932,-0.152022
1.0757,-0.143415
1.0488,-0.114988
1.1028,-0.328678
1.1688,-0.370489
1.2466,-0.413852
1.3225,-0.422292
1.4614,-0.605591
1.5242,-0.42439
1.6319,-0.556546
1.6779,-0.408776
1.7179,-0.400602
1.7832,-0.475873
1.8085,-0.379285
1.8423,-0.406642
1.8557,-0.357469
1.8548,-0.321205
1.8386,-0.279747
1.8235,-0.279891
1.8042,-0.26592
1.753,-0.176443
1.7213,-0.220152
1.6478,-0.101789
1.6059,-0.174271
1.5614,-0.159946
1.4633,-0.00749702
1.422,-0.143714
1.385,-0.148119
1.3848,-0.241004
1.4,-0.28254
1.4213,-0.301657
1.427,-0.263261
1.4292,-0.254807
1.4237,-0.234406
1.4161,-0.227778
1.3957,-0.1919
1.3806,-0.202649
1.3627,-0.192457
1.3181,-0.117262
1.2916,-0.158343
1.2628,-0.147512
1.1978,-0.0447713
1.1618,-0.111718
1.1242,-0.10112
1.0433,0.022321
1.0001,-0.0653374
0.9116,0.0644795
0.884,-0.0844796
0.8663,-0.10639
0.8799,-0.187795
0.8943,-0.192326
0.9068,-0.189708
0.9255,-0.208625
0.9317,-0.178143
0.9358,-0.173556
0.9378,-0.168602
0.9358,-0.158154
0.9318,-0.152406
0.9181,-0.125524
0.9084,-0.133932
0.8971,-0.127922
0.8691,-0.080871
0.8525,-0.106761
0.8154,-0.0485283
0.7724,-0.0261316
0.7491,-0.0718105
0.725,-0.0655875
0.6734,0.012849
0.6459,-0.0432075
0.5898,0.0387914
0.5607,-0.0243086
0.5316,-0.0192335
0.5018,-0.0122689
0.4706,-0.00329264
0.4769,-0.0990789
0.5005,-0.146877
0.5666,-0.265718
0.598,-0.183576
0.627,-0.182574
0.6544,-0.183312
0.7039,-0.247748
0.726,-0.182417
0.7457,-0.179793
0.7795,-0.22129
0.7935,-0.173736
0.8053,-0.170239
0.8151,-0.166898
0.8289,-0.179405
0.8328,-0.155088
0.8347,-0.150369
0.8329,-0.140713
0.8291,-0.135
0.8236,-0.129748
0.8071,-0.0990957
0.7963,-0.111605
0.784,-0.105672
0.77,-0.098938
0.7376,-0.0468274
0.7192,-0.0789685
0.6997,-0.0727902
0.6572,-0.00730318
0.6367,-0.059278
0.6186,-0.0621813
0.5884,-0.026362
0.5736,-0.0626658
0.5581,-0.0581951
0.5417,-0.0530625
0.5063,0.00108628
0.4874,-0.0372801
0.4681,-0.0329041
0.4276,0.0276891
0.4065,-0.0176161
0.3854,-0.0139363
0.3638,-0.00890672
0.3198,0.0553269
0.2974,0.00469344
0.2533,0.067177
0.2314,0.0149413
0.189,0.0740984
0.1682,0.0231859
0.1481,0.0249239
0.1282,0.0278894
0.1086,0.0305502
0.0706,0.0836374
0.0522,0.0373563
0.0346,0.0384058
0.001,0.0846656
-0.0149,0.0427461
-0.03,0.0433595
-0.0443,0.0438334
0.0684,-0.296496
0.195,-0.353673
0.1183,0.173036
0.0613,0.133234
0.0343,0.0621931
0.0752,-0.116387
0.1023,-0.0862686
0.1288,-0.0893752
0.155,-0.093187
0.2062,-0.165241
0.231,-0.102906
0.2548,-0.104532
0.278,-0.107063
0.3221,-0.167527
0.343,-0.112592
0.3626,-0.112727
0.3813,-0.113716
0.4158,-0.159628
0.4316,-0.115166
0.446,-0.114142
0.4594,-0.113954
0.4716,-0.113052
0.4927,-0.139204
0.5016,-0.109952
0.5091,-0.107725
0.5154,-0.105793
0.5245,-0.11445
0.5273,-0.0990311
0.5289,-0.0962802
0.5293,-0.0933199
0.5268,-0.0855614
0.5239,-0.0840457
0.5199,-0.0805706
0.5148,-0.0769036
0.5087,-0.0733148
0.4937,-0.0482263
0.4847,-0.0618067
0.4749,-0.0580776
0.4643,-0.0542089
0.4407,-0.0172681
0.414,-0.0047841
0.3852,0.00554112
0.3702,-0.0266879
0.355,-0.023532
0.3394,-0.0198014
0.3071,0.0279993
0.2904,-0.00847826
0.2738,-0.00583572
0.257,-0.0024008
0.2229,0.0472287
0.2057,0.00755592
0.1888,0.00974578
0.172,0.0124232
0.1386,0.0601632
0.122,0.0206382
0.106,0.0219136
0.0902,0.0241641
0.0595,0.0671407
0.0447,0.0295743
0.0305,0.0305358
0.0167,0.0319325
-0.0095,0.0678118
-0.0219,0.0351294
-0.0336,0.0354023
-0.0552,0.0641669
-0.0651,0.0363509
-0.0742,0.035918
-0.0828,0.0361553
-0.0979,0.0552013
-0.1044,0.0346199
-0.1102,0.0338639
-0.1153,0.0329858
-0.1235,0.0422434
-0.1266,0.0299065
-0.1289,0.0282877
-0.1306,0.0270691
-0.132,0.0265558
-0.1317,0.022211
-0.1307,0.0202691
-0.1292,0.018745
-0.1242,0.00903548
-0.1208,0.0124825
-0.1169,0.0105399
-0.1125,0.00851
-0.102,-0.0087237
-0.0967,0.00348198
-0.0936,0.00849634
-0.0966,0.024422
-0.0977,0.0198164
-0.0673,-0.0650229
-0.0468,-0.0436006
-0.0335,-0.0277401
-0.0109,-0.055164
0.0238,-0.0917682
0.0353,-0.0351938
0.057,-0.0647333
0.0676,-0.0385544
0.0779,-0.0395933
0.088,-0.0408497
0.1077,-0.0685254
0.1173,-0.0446971
0.1265,-0.0452916
0.1354,-0.0460863
0.1525,-0.0697735
0.1606,-0.0484611
0.1682,-0.0485241
0.1755,-0.0490397
0.1891,-0.067319
0.1954,-0.0499853
0.2011,-0.0494643
0.2065,-0.0496486
0.2115,-0.0495106
0.2203,-0.0606403
0.2241,-0.048678
0.2274,-0.0479911
0.2303,-0.0474868
0.2327,-0.0466429
0.2364,-0.0505707
0.2377,-0.0447374
0.2385,-0.0436144
0.2389,-0.0426742
0.2389,-0.0416642
0.2377,-0.0384249
0.2366,-0.0384855
0.2351,-0.0372139
0.2332,-0.0358726
0.2285,-0.0279829
0.2256,-0.0320221
0.2225,-0.0309765
0.219,-0.0293561
0.2113,-0.0174082
0.2071,-0.0255132
0.2026,-0.0239709
0.198,-0.0229162
0.1931,-0.0213041
0.1828,-0.00587282
0.1774,-0.0173036
0.172,-0.0163618
0.1664,-0.0148802
0.1549,0.00202294
0.1491,-0.011358
0.1432,-0.0100766
0.1374,-0.00931756
0.1315,-0.0080361
0.1197,0.00891932
0.1138,-0.00494922
0.1025,0.0106565
0.0862,0.0261242
0.0811,-0.00126634
0.0763,-0.00118672
0.0716,-0.00061954
-0.0682,0.364889
-0.1345,0.190864
-0.1941,0.184341
-0.0188,-0.439354
-0.0324,0.0399906
-0.0775,0.127393
-0.1658,0.251873
-0.2083,0.14364
-0.2485,0.144843
-0.2871,0.147535
-0.3241,0.149948
-0.3929,0.242242
-0.4247,0.154363
-0.4539,0.15289
-0.4811,0.152584
-0.5064,0.152199
-0.5509,0.208439
-0.5701,0.147905
-0.5867,0.144235
-0.6012,0.141462
-0.6137,0.138592
-0.6322,0.156968
-0.6383,0.126722
-0.6421,0.121577
-0.6439,0.116841
-0.6436,0.111486
-0.644,0.113324
-0.6727,0.189786
-0.7106,0.219626
-0.7665,0.274825
-0.8196,0.277016
-0.916,0.40316
-0.9591,0.276095
-0.9978,0.271734
-1.0329,0.268765
-1.0645,0.265439
-1.117,0.327367
-1.1378,0.250952
-1.1545,0.243512
-1.1676,0.236707
-1.1771,0.229274
-1.1894,0.238489
-1.1927,0.216339
-1.1926,0.207737
-1.189,0.198272
-1.1822,0.189006
-1.172,0.178642
-1.1421,0.123685
-1.1225,0.146274
-1.1001,0.135297
-1.0471,0.0487892
-0.9474,-0.0865159
-0.9096,0.0631892
-0.871,0.0544374
-0.7883,-0.071338
-0.7443,0.0187059
-0.6995,0.0088728
-0.6711,0.0453298
-0.6729,0.121899
-0.7543,0.337085
-0.8056,0.270029
-0.8533,0.269258
-0.8979,0.269209
-0.9392,0.268079
-1.0122,0.360853
-1.0436,0.261289
-1.071,0.255967
-1.0971,0.257237
-1.1383,0.30255
-1.1535,0.23955
-1.1646,0.231134
-1.1722,0.223622
-1.1768,0.216849
-1.1738,0.197136
-1.1675,0.187705
-1.1579,0.177698
-1.1401,0.153888
-1.194,0.344331
-1.1986,0.220651
-1.2547,0.360472
-1.4631,0.781375
-1.5241,0.419828
-1.5788,0.41346
-1.6725,0.528277
-1.7115,0.396961
-1.7443,0.387026
-1.794,0.438366
-1.8109,0.358493
-1.8221,0.346054
-1.8282,0.334241
-1.8252,0.31074
-1.8162,0.29402
-1.8024,0.279494
-1.7839,0.2644
-1.7334,0.174792
-1.7015,0.216194
-1.6658,0.200373
-1.6266,0.184699
-1.6242,0.2772
-1.6053,0.232242
-1.6238,0.329903
-1.7483,0.619266
-1.7994,0.442843
-1.8054,0.330012
-1.8057,0.315672
-1.8014,0.303307
-1.7788,0.253158
-1.7606,0.261094
-1.7383,0.246852
-1.6812,0.149024
-1.6465,0.199532
-1.6085,0.184572
-1.5669,0.168227
-1.4733,0.0206035
-1.4215,0.117115
-1.3676,0.102412
-1.2517,-0.074351
-1.1899,0.0514736
-1.127,0.0377263
-0.9957,-0.157882
-0.9273,-0.0109889
-0.8611,-0.0169792
-0.7568,-0.131372
-0.7204,0.0337278
-0.6899,0.0433061
-0.6583,0.0350175
-0.5918,-0.0647026
-0.557,0.0092708
-0.5218,0.00212192
-0.4493,-0.104705
-0.412,-0.0223297
-0.3748,-0.0285649
-0.2993,-0.13844
-0.2611,-0.0509192
-0.2235,-0.0559616
-0.1858,-0.062789
-0.1106,-0.170591
-0.0732,-0.0816689
-0.0369,-0.0852221
0.0347,-0.186842
0.0697,-0.100531
0.1035,-0.103395
0.1366,-0.107401
0.2004,-0.196045
0.2275,-0.108104
0.2408,-0.075578
0.2401,-0.0401059
0.2229,0.00455624
0.2133,-0.0129595
0.2035,-0.0107454
0.1831,0.0195774
0.1725,-0.003319
0.1618,-0.00120042
0.1401,0.0303591
0.1291,0.00525996
0.1182,0.00690842
0.1073,0.00880938
0.0964,0.0107103
0.0748,0.0414949
0.0641,0.0158385
0.0538,0.0166248
0.0337,0.0448752
0.0241,0.020037
0.0148,0.0209014
0.0059,0.0214435
-0.011,0.0445909
-0.019,0.0235136
-0.0328,0.0405653
-0.1074,0.207096
-0.0837,-0.0452452
-0.1042,0.069935
-0.1254,0.0753998
-0.1458,0.0769375
-0.1838,0.128005
-0.2014,0.0795642
-0.2176,0.0788544
-0.2467,0.116502
-0.2597,0.0781167
-0.2712,0.0763348
-0.2816,0.075371
-0.299,0.0960806
-0.3059,0.0707715
-0.3115,0.0684656
-0.3191,0.074841
-0.3212,0.0613198
-0.322,0.0581768
-0.3204,0.0518378
-0.3178,0.0488593
-0.3142,0.0457065
-0.3096,0.0423792
-0.2972,0.0205217
-0.2896,0.0313162
-0.2811,0.0275613
-0.2614,-0.00415434
-0.2503,0.0156248
-0.2385,0.0117994
-0.2261,0.00812184
-0.2129,0.00379976
-0.1847,-0.0389933
-0.1697,-0.00827932
-0.1544,-0.0117051
-0.1226,-0.0589136
-0.106,-0.0234286
-0.0895,-0.0260537
-0.0557,-0.0756309
-0.0384,-0.0369855
0.012,-0.129353
0.0285,-0.0466329
0.0443,-0.0476209
0.0753,-0.0914073
0.0904,-0.0538933
0.1046,-0.0540972
0.1303,-0.0876168
0.1419,-0.0540374
0.1526,-0.0536309
0.1628,-0.0541473
0.1821,-0.0804907
0.1911,-0.0560528
0.1995,-0.0560028
0.215,-0.0766335
0.2221,-0.0566617
0.2285,-0.0560104
0.2345,-0.0560468
0.2449,-0.0689706
0.2494,-0.0548579
0.2533,-0.054023
0.2619,-0.0673904
0.2637,-0.0505343
0.2649,-0.0492286
0.2659,-0.048898
0.2657,-0.0458331
0.265,-0.0444485
0.2621,-0.0383877
0.2601,-0.0403114
0.2576,-0.0386129
0.2547,-0.0370972
0.2476,-0.0252539
0.2436,-0.0323838
0.2392,-0.0306065
0.2295,-0.0155323
0.2242,-0.025718
0.2187,-0.0242538
0.2069,-0.00628836
0.2007,-0.0193471
0.1943,-0.0177259
0.1811,0.00174616
0.1743,-0.0132279
0.1675,-0.012042
0.1606,-0.0105861
0.1466,0.00978296
0.1396,-0.00667124
0.1342,-0.00976948
-0.1891,0.849312
0.1582,-0.904523
0.1522,-0.0113937
0.1704,-0.0756728
0.1822,-0.0615707
0.1918,-0.0576899
0.1957,-0.0439776
0.1989,-0.0427682
0.204,-0.0484551
0.2058,-0.0404365
0.2072,-0.0396707
0.2085,-0.0396449
0.2085,-0.0363624
0.208,-0.0350127
0.2072,-0.0341157
0.2044,-0.0285774
0.2025,-0.0305185
0.2002,-0.0291074
0.1976,-0.0278964
0.1916,-0.018265
0.1881,-0.0239671
0.1845,-0.0230868
0.1764,-0.0103117
0.1721,-0.0191567
0.1676,-0.0178669
0.163,-0.0168122
0.1534,-0.00251296
0.1483,-0.012986
0.1433,-0.0123665
0.133,0.0028123
0.1278,-0.00915832
0.1226,-0.00825144
0.1174,-0.00734456
0.107,0.0075992
0.1019,-0.00489386
0.0969,-0.00427436
0.0871,0.00955476
0.0823,-0.00223312
0.0777,-0.00193588
0.0732,-0.00140358
0.0645,0.0107187
0.0604,-0.00018126
0.0566,-0.00027604
0.0493,0.00983458
0.046,0.0003101
0.04,0.008174
0.0373,0.00031238
0.0349,-2.656e-05
0.0308,0.00498098
0.029,-0.0005126
0.0275,-0.0010085
0.0262,-0.00128678
0.0243,0.00055958
0.0231,-0.00099864
0.0239,-0.00618816
0.0246,-0.00605774
0.0267,-0.00995898
0.0281,-0.00843564
0.0296,-0.00894974
0.0331,-0.0146101
0.0351,-0.0111714
0.0375,-0.0126
0.0734,-0.103448
0.1248,-0.15155
0.1978,-0.218821
0.1415,0.11748
0.1883,-0.15101
0.236,-0.161601
0.3283,-0.290313
0.3726,-0.176839
0.4145,-0.178086
0.4939,-0.286621
0.5312,-0.186824
0.5981,-0.273231
0.6284,-0.1861
0.681,-0.251581
0.7038,-0.180313
0.7417,-0.22505
0.7571,-0.170923
0.77,-0.166861
0.7893,-0.186386
0.7956,-0.15466
0.8016,-0.154949
0.8013,-0.138989
0.7945,-0.121391
0.7881,-0.121285
0.7698,-0.0880456
0.7579,-0.10213
0.7296,-0.0557847
0.7131,-0.0827021
0.677,-0.0269163
0.6727,-0.106461
0.6803,-0.137834
0.7178,-0.219872
0.7506,-0.213725
0.8151,-0.305016
0.844,-0.220166
0.8698,-0.216838
0.9141,-0.271277
0.9622,-0.28926
0.9864,-0.233133
0.9846,-0.167169
0.9726,-0.139321
0.9626,-0.142627
0.9505,-0.135215
0.9196,-0.0823557
0.8802,-0.0540219
0.8577,-0.0927704
0.8338,-0.0850672
0.7811,-0.00315634
0.7221,0.0230408
0.691,-0.0419829
0.6271,0.0519813
0.5939,-0.0197462
0.527,0.0770137
0.493,-0.0001292
0.4254,0.0965002
0.3915,0.0173199
0.3252,0.110693
0.2924,0.0318254
0.2292,0.119608
0.1984,0.043169
0.1397,0.123854
0.1115,0.0517594
0.0845,0.0534382
0.0935,-0.0390314
0.1408,-0.143988
0.305,-0.467797
0.416,-0.352825
0.6538,-0.714468
0.7688,-0.424454
0.9868,-0.722548
1.0899,-0.450406
1.2807,-0.705124
1.369,-0.461711
1.5271,-0.665529
1.5982,-0.458254
